

0	20	2.02108 4.11065 10.4081 20.7754 34.9791 52.6422 73.2601 96.3166 121.455 148.199 175.984 204.032 238.378 274.662 309.673 356.787 405.878 448.28 455.22 461.672 455.476 440.63 427.661 408.372 391.07 373.512 358.64 342.832 325.535 311.866 304.181 297.372 285.73 273.895 266.034 257.688 249.736 242.255 236.302 230.205 224.671 219.314 215.353 211.665 207.895 203.798 199.978 194.066 190.774 186.313 182.323 177.415 173.089 168.541 163.781 158.531 153.574 148.27 144.568 140.606 136.506 133.192 129.444 125.417 121.906 119.162 115.997 112.668 110.246 107.007 104.4 101.486 99.3108 96.5116 94.2595 91.5321 89.0583 86.6807 84.651 82.0358 79.9856 77.733 75.6763 73.4863 71.501 69.6285 67.5347 65.8599 63.9154 61.9809 60.2007 58.5184 56.9204 55.3414 53.486 52.4352 50.9941 49.4465 48.0137 46.4736 45.8949 44.9586 44.0223 43.086 42.1497 41.2134 40.2771 39.3408 38.4045 37.4682 36.5319 35.8551 35.1783 34.5016 33.8248 33.1481 32.4713 31.7945 31.1178 30.441 29.7643 29.3118 28.8593 28.4068 27.9543 27.5019 27.0494 26.5969 26.1444 25.692 25.2395 24.7966 24.3537 23.9108 23.4679 23.025 22.582 22.1391 21.6962 21.2533 20.8104 20.4534 20.0963 19.7393 19.3822 19.0252 18.6682 18.3111 17.9541 17.597 17.24 16.8742 16.5084 16.1426 15.7768 15.411 15.0452 14.6794 14.3137 13.9479 13.5821 13.3373 13.0925 12.8477 12.603 12.3582 12.1134 11.8686 11.6238 11.3791 11.1343 10.9039 10.6736 10.4432 10.2129 9.98255 9.75221 9.52186 9.29151 9.06117 8.83082 8.67173 8.51264 8.35354 8.19445 8.03536 7.87627 7.71718 7.55808 7.39899 7.2399 7.07824 6.91658 6.75492 6.59326 6.43161 6.26995 6.10829 5.94663 5.78497 5.62331 5.50195 5.38058 5.25921 5.13784 5.01647 4.8951 4.77373 4.65237 4.531 4.40963 4.31092 4.21221 4.11351 4.0148 3.91609 3.81738 3.71868 3.61997 3.52126 3.42255 3.35108 3.27961 3.20814 3.13667 3.0652 2.99373 2.92225 2.85078 2.77931 2.70784 2.65186 2.59588 2.5399 2.48392 2.42794 2.37196 2.31599 2.26001 2.20403 2.14805 2.1106 2.07315 2.0357 1.99826 1.96081 1.92336 1.88592 1.84847 1.81102 1.77357 1.74603 1.71849 1.69094 1.6634 1.63586 1.60832 1.58077 1.55323 1.52569 1.49814 1.46523 1.43231 1.3994 1.36649 1.33357 1.30066 1.26774 1.23483 1.20191 1.169 1.1582 1.1474 1.1366 1.1258 1.115 1.1042 1.0934 1.0826 1.0718 1.061 1.04355 1.02611 1.00866 0.991217 0.973772 0.956327 0.938882 0.921436 0.903991 0.886546 0.873574 0.860602 0.84763 0.834659 0.821687 0.808715 0.795743 0.782771 0.7698 0.756828 0.740425 0.724022 0.70762 0.691217 0.674814 0.658411 0.642008 0.625606 0.609203 0.5928 0.591852 0.590905 0.589957 0.589009 0.588062 0.587114 0.586166 0.585219 0.584271 0.583323 0.574218 0.565113 0.556008 0.546903 0.537798 0.528693 0.519588 0.510483 0.501378 0.492273 0.487884 0.483494 0.479104 0.474715 0.470325 0.465936 0.461546 0.457157 0.452767 0.448378 0.448675 0.448972 0.449269 0.449566 0.449864 0.450161 0.450458 0.450755 0.451052 0.451349 0.443102 0.434856 0.426609 0.418362 0.410115 0.401868 0.393621 0.385374 0.377127 0.36888 0.367642 0.366403 0.365165 0.363926 0.362688 0.36145 0.360211 0.358973 0.357734 0.356496 0.364156 0.371817 0.379477 0.387137 0.394798 0.402458 0.410118 0.417779 0.425439 0.4331 0.418346 0.403592 0.388839 0.374085 0.359332 0.344578 0.329824 0.315071 0.300317 0.285563 0.284349 0.283135 0.28192 0.280706 0.279491 0.278277 0.277062 0.275848 0.274633 0.273419 0.277974 0.282529 0.287083 0.291638 0.296193 0.300748 0.305303 0.309857 0.314412 0.318967 0.315449 0.311931 0.308413 0.304896 0.301378 0.29786 0.294342 0.290824 0.287306 0.283789 0.277223 0.270658 0.264093 0.257528 0.250963 0.244398 0.237833 0.231268 0.224703 0.218138 0.215801 0.213464 0.211127 0.20879 0.206453 0.204116 0.201779 0.199442 0.197105 0.194768 0.200444 0.20612 0.211796 0.217471 0.223147 0.228823 0.234498 0.240174 0.24585 0.251525 0.248811 0.246096 0.243381 0.240666 0.237951 0.235236 0.232521 0.229807 0.227092 0.224377 0.218258 0.212138 0.206019 0.1999 0.193781 0.187662 0.181543 0.175423 0.169304 0.163185 0.162015 0.160844 0.159674 0.158503 0.157333 0.156162 0.154992 0.153821 0.152651 0.15148 0.151826 0.152172 0.152518 0.152864 0.15321 0.153556 0.153902 0.154247 0.154593 0.154939 0.155661 0.156382 0.157104 0.157825 0.158546 0.159268 0.159989 0.160711 0.161432 0.162153 0.160614 0.159074 0.157535 0.155995 0.154455 0.152916 0.151376 0.149837 0.148297 0.146757 0.139973 0.133188 0.126403 0.119618 0.112833 0.106048 0.0992626 0.0924776 0.0856927 0.0789077 0.0852802 0.0916528 0.0980254 0.104398 0.110771 0.117143 0.123516 0.129888 0.136261 0.142633 0.138119 0.133604 0.12909 0.124575 0.12006 0.115546 0.111031 0.106516 0.102002 0.0974873 0.100848 0.104208 0.107569 0.11093 0.11429 0.117651 0.121011 0.124372 0.127732 0.131093 0.127712 0.12433 0.120949 0.117567 0.114186 0.110805 0.107423 0.104042 0.100661 0.0972793 0.097269 0.0972586 0.0972482 0.0972378 0.0972274 0.097217 0.0972066 0.0971962 0.0971858 0.0971754 0.0923114 0.0874474 0.0825835 0.0777195 0.0728555 0.0679916 0.0631276 0.0582636 0.0533997 0.0485357 0.0485305 0.0485253 0.0485201 0.0485149 0.0485097 0.0485045 0.0484993 0.0484941 0.0484889 0.0484837 0.0495962 0.0507086 0.0518211 0.0529335 0.054046 0.0551585 0.0562709 0.0573834 0.0584958 0.0596083 0.0622069 0.0648056 0.0674043 0.0700029 0.0726016 0.0752003 0.0777989 0.0803976 0.0829963 0.0855949 0.083727 0.081859 0.0799911 0.0781231 0.0762552 0.0743872 0.0725192 0.0706513 0.0687833 0.0669154 0.0669082 0.066901 0.0668938 0.0668866 0.0668794 0.0668722 0.066865 0.0668578 0.0668506 0.0668434 0.0672071 0.0675709 0.0679346 0.0682984 0.0686621 0.0690259 0.0693897 0.0697534 0.0701172 0.0704809 0.06825 0.0660191 0.0637882 0.0615573 0.0593264 0.0570954 0.0548645 0.0526336 0.0504027 0.0481718 0.0477964 0.0474211 0.0470457 0.0466704 0.046295 0.0459197 0.0455443 0.045169 0.0447936 0.0444183 0.0462622 0.0481062 0.0499502 0.0517941 0.0536381 0.0554821 0.057326 0.05917 0.061014 0.0628579 0.060635 0.0584121 0.0561892 0.0539663 0.0517433 0.0495204 0.0472975 0.0450746 0.0428517 0.0406288 0.0406244 0.04062 0.0406156 0.0406112 0.0406068 0.0406024 0.040598 0.0405936 0.0405892 0.0405848 0.0405804 0.040576 0.0405716 0.0405672 0.0405628 0.0405584 0.040554 0.0405496 0.0405452 0.0405408 0.0398001 0.0390594 0.0383187 0.037578 0.0368373 0.0360966 0.0353559 0.0346152 0.0338745 0.0331338 0.0334979 0.0338621 0.0342262 0.0345904 0.0349545 0.0353187 0.0356828 0.036047 0.0364111 0.0367753 0.0364039 0.0360326 0.0356612 0.0352899 0.0349185 0.0345472 0.0341758 0.0338045 0.0334331 0.0330618 0.0334251 0.0337885 0.0341518 0.0345152 0.0348785 0.0352419 0.0356052 0.0359686 0.0363319 0.0366953 0.0374244 0.0381535 0.0388826 0.0396117 0.0403408 0.0410699 0.041799 0.0425282 0.0432573 0.0439864 0.0432493 0.0425122 0.0417751 0.0410379 0.0403008 0.0395637 0.0388266 0.0380895 0.0373524 0.0366153 0.0358798 0.0351443 0.0344088 0.0336733 0.0329378 0.0322023 0.0314668 0.0307313 0.0299958 0.0292603 0.0314492 0.0336381 0.035827 0.0380159 0.0402049 0.0423938 0.0445827 0.0467716 0.0489605 0.0511495 0.050049 0.0489485 0.0478481 0.0467476 0.0456472 0.0445467 0.0434462 0.0423458 0.0412453 0.0401449 0.0415987 0.0430525 0.0445063 0.0459601 0.0474139 0.0488678 0.0503216 0.0517754 0.0532292 0.054683

1	20	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0


0	21	5.25495e-05 0.000275432 0.00344623 0.0286733 0.13157 0.39349 0.906937 1.68502 2.67569 3.94062 5.64587 7.90602 10.9732 14.3744 17.7949 22.1908 26.9818 32.5317 36.6516 41.1941 45.6167 48.8506 52.2179 54.1442 56.6312 58.898 60.9853 62.013 61.7911 61.3855 61.7314 61.2071 59.7951 58.146 57.1586 56.5045 55.7327 55.3626 55.3559 55.4843 54.7652 54.5703 54.3996 54.7833 54.7241 54.942 55.1001 55.6602 56.0828 56.3105 56.8765 57.4659 57.9494 57.9854 58.5621 58.9802 59.0602 59.405 59.7296 60.5463 61.2978 61.4475 62.1205 62.5377 63.0646 63.435 63.9188 64.3765 64.4646 64.942 65.5223 65.5818 66.1163 66.2329 66.1337 66.6374 66.5609 66.4964 66.9858 66.8537 67.0352 66.5742 66.4874 66.5284 66.7554 66.3908 66.4557 66.2127 65.7876 65.5739 65.1618 65.0939 64.5555 64.1462 63.3984 63.4711 63.1927 62.3985 62.219 61.9486 61.2253 60.759 60.2926 59.8263 59.3599 58.8935 58.4272 57.9608 57.4945 57.0281 56.5617 56.0355 55.5092 54.9829 54.4566 53.9304 53.4041 52.8778 52.3515 51.8252 51.299 50.7616 50.2243 49.687 49.1496 48.6123 48.075 47.5377 47.0003 46.463 45.9257 45.4702 45.0147 44.5593 44.1038 43.6483 43.1929 42.7374 42.2819 41.8265 41.371 40.8852 40.3993 39.9135 39.4277 38.9418 38.456 37.9702 37.4843 36.9985 36.5126 36.1599 35.8072 35.4545 35.1018 34.7491 34.3964 34.0437 33.691 33.3383 32.9856 32.6528 32.3199 31.987 31.6542 31.3213 30.9885 30.6556 30.3227 29.9899 29.657 29.2491 28.8412 28.4333 28.0254 27.6174 27.2095 26.8016 26.3937 25.9858 25.5779 25.2404 24.9029 24.5654 24.2279 23.8904 23.5529 23.2154 22.8779 22.5404 22.2029 22.0319 21.8609 21.6899 21.5189 21.3479 21.1769 21.0059 20.8349 20.6639 20.4929 20.1718 19.8507 19.5296 19.2085 18.8875 18.5664 18.2453 17.9242 17.6031 17.282 17.1185 16.9551 16.7917 16.6283 16.4648 16.3014 16.138 15.9746 15.8111 15.6477 15.4883 15.329 15.1696 15.0102 14.8509 14.6915 14.5321 14.3728 14.2134 14.054 13.8955 13.7369 13.5783 13.4198 13.2612 13.1026 12.9441 12.7855 12.6269 12.4684 12.3291 12.1898 12.0506 11.9113 11.7721 11.6328 11.4936 11.3543 11.215 11.0758 10.9612 10.8467 10.7321 10.6176 10.503 10.3884 10.2739 10.1593 10.0448 9.93021 9.85723 9.78424 9.71126 9.63828 9.56529 9.49231 9.41932 9.34634 9.27336 9.20037 9.09019 8.98001 8.86983 8.75965 8.64946 8.53928 8.4291 8.31892 8.20874 8.09855 8.03276 7.96697 7.90118 7.83539 7.7696 7.70381 7.63802 7.57223 7.50644 7.44065 7.39271 7.34477 7.29683 7.24889 7.20095 7.15301 7.10506 7.05712 7.00918 6.96124 6.91249 6.86373 6.81498 6.76622 6.71747 6.66871 6.61996 6.5712 6.52245 6.47369 6.42765 6.38162 6.33558 6.28954 6.24351 6.19747 6.15143 6.10539 6.05936 6.01332 5.99334 5.97336 5.95338 5.9334 5.91342 5.89344 5.87345 5.85347 5.83349 5.81351 5.77996 5.74641 5.71286 5.67931 5.64576 5.61221 5.57866 5.54511 5.51156 5.47801 5.43758 5.39716 5.35674 5.31632 5.2759 5.23548 5.19505 5.15463 5.11421 5.07379 5.05566 5.03753 5.01941 5.00128 4.98315 4.96503 4.9469 4.92877 4.91064 4.89252 4.87097 4.84943 4.82788 4.80634 4.78479 4.76325 4.7417 4.72016 4.69862 4.67707 4.63628 4.59548 4.55469 4.51389 4.4731 4.4323 4.39151 4.35071 4.30992 4.26912 4.27017 4.27122 4.27227 4.27331 4.27436 4.27541 4.27645 4.2775 4.27855 4.27959 4.2556 4.23161 4.20762 4.18362 4.15963 4.13564 4.11165 4.08765 4.06366 4.03967 4.02038 4.0011 3.98181 3.96253 3.94324 3.92396 3.90467 3.88539 3.8661 3.84682 3.83336 3.81991 3.80645 3.793 3.77954 3.76608 3.75263 3.73917 3.72572 3.71226 3.66135 3.61045 3.55954 3.50863 3.45772 3.40682 3.35591 3.305 3.25409 3.20319 3.19221 3.18122 3.17024 3.15926 3.14828 3.1373 3.12632 3.11534 3.10436 3.09338 3.0672 3.04102 3.01484 2.98866 2.96247 2.93629 2.91011 2.88393 2.85775 2.83157 2.81462 2.79767 2.78073 2.76378 2.74683 2.72989 2.71294 2.69599 2.67904 2.6621 2.65547 2.64883 2.6422 2.63557 2.62894 2.62231 2.61568 2.60904 2.60241 2.59578 2.58122 2.56666 2.5521 2.53754 2.52299 2.50843 2.49387 2.47931 2.46475 2.45019 2.42133 2.39247 2.36361 2.33475 2.30589 2.27703 2.24817 2.21931 2.19045 2.16159 2.17169 2.18179 2.1919 2.202 2.2121 2.2222 2.2323 2.2424 2.2525 2.26261 2.23127 2.19993 2.1686 2.13726 2.10592 2.07459 2.04325 2.01191 1.98058 1.94924 1.95572 1.9622 1.96868 1.97515 1.98163 1.98811 1.99459 2.00107 2.00755 2.01402 1.99692 1.97981 1.96271 1.9456 1.9285 1.91139 1.89429 1.87718 1.86008 1.84297 1.83978 1.83658 1.83339 1.83019 1.82699 1.8238 1.8206 1.81741 1.81421 1.81101 1.79172 1.77242 1.75313 1.73383 1.71454 1.69524 1.67595 1.65665 1.63736 1.61806 1.61265 1.60724 1.60183 1.59642 1.59101 1.5856 1.58019 1.57477 1.56936 1.56395 1.5593 1.55465 1.55 1.54534 1.54069 1.53604 1.53139 1.52674 1.52208 1.51743 1.51017 1.50292 1.49566 1.48841 1.48115 1.47389 1.46664 1.45938 1.45213 1.44487 1.44956 1.45426 1.45895 1.46365 1.46834 1.47303 1.47773 1.48242 1.48711 1.49181 1.46967 1.44753 1.42539 1.40324 1.3811 1.35896 1.33682 1.31468 1.29254 1.2704 1.28441 1.29841 1.31242 1.32642 1.34043 1.35443 1.36844 1.38244 1.39645 1.41046 1.39804 1.38562 1.3732 1.36078 1.34836 1.33594 1.32352 1.3111 1.29868 1.28626 1.2839 1.28153 1.27916 1.2768 1.27443 1.27206 1.2697 1.26733 1.26496 1.2626 1.2569 1.2512 1.2455 1.2398 1.2341 1.2284 1.2227 1.217 1.21129 1.20559 1.20065 1.1957 1.19075 1.18581 1.18086 1.17591 1.17096 1.16602 1.16107 1.15612 1.15082 1.14551 1.1402 1.1349 1.12959 1.12428 1.11897 1.11367 1.10836 1.10305 1.10072 1.09838 1.09604 1.0937 1.09137 1.08903 1.08669 1.08435 1.08201 1.07968 1.07328 1.06689 1.06049 1.05409 1.0477 1.0413 1.03491 1.02851 1.02212 1.01572 1.01155 1.00738 1.00321 0.999046 0.994877 0.990709 0.98654 0.982372 0.978203 0.974035 0.977983 0.981932 0.98588 0.989829 0.993777 0.997726 1.00167 1.00562 1.00957 1.01352 1.00899 1.00446 0.999937 0.995409 0.990881 0.986353 0.981825 0.977297 0.97277 0.968242 0.961149 0.954057 0.946964 0.939872 0.932779 0.925687 0.918594 0.911502 0.904409 0.897317 0.897219 0.897122 0.897024 0.896927 0.896829 0.896732 0.896634 0.896536 0.896439 0.896341 0.896611 0.89688 0.897149 0.897419 0.897688 0.897957 0.898227 0.898496 0.898766 0.899035 0.892706 0.886376 0.880047 0.873717 0.867388 0.861059 0.854729 0.8484 0.84207 0.835741 0.829059 0.822377 0.815695 0.809013 0.802331 0.795649 0.788967 0.782285 0.775604 0.768922 0.775787 0.782652 0.789518 0.796383 0.803248 0.810114 0.816979 0.823844 0.83071 0.837575 0.827619 0.817663 0.807707 0.79775 0.787794 0.777838 0.767882 0.757926 0.74797 0.738014 0.744502 0.75099 0.757479 0.763967 0.770456 0.776944 0.783432 0.789921 0.796409 0.802897 0.801716 0.800534 0.799352 0.798171 0.796989 0.795807 0.794626 0.793444 0.792263 0.791081

1	21	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0


